pt1_cam1_Z,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_Z,pt2_cam2_X,pt2_cam2_Y
398.92,446.45,643.16,376.616217,735.9,687.51
398.97,446.1,643.32,377.01,735.63,687.94
398.96,445.99,643.26,377.01,735.02,688.19
398.92,445.88,643.21,377,733.622734,686.705052
398.92,445.73,643.21,376.154628,733.622734,686.705052
398.97,445.21,643.61,376.154628,733.35,687.07
398.92,444.9,643.93,376.01,733.09,687.43
398.91,444.77,643.91,375.98,733.02,687.9
398.88,444.6,643.9,376,732.71,688.03
398.95,444.23,643.99,380.308929,732.08,688.04
398.91,444.06,643.99,380.308929,731.82,688.16
398.87,443.94,643.95,380.01,731.22,688.1
398.84,443.81,643.91,378.924162,730.94,688.18
398.84,443.63,643.88,378.462573,730.543044,687.055967
398.9,443.26,643.97,377.99,730.49,686.92
398.88,443.09,643.94,377.98,730.25,686.92
398.84,442.97,643.89,378.924162,730.06,686.9
398.83,442.85,643.81,378.924162,729.84,686.9
398.9,442.67,643.76,379.03,726.989556,684.599563
398.85,442.34,643.84,379.02,725.13,683.9
398.84,442.06,643.85,379.04,727.700253,683.897733
398.81,441.93,643.76,379.01,728.65,684.15
398.8,441.8,643.65,379.01,728.174052,684.248648
398.85,441.67,643.5,379.01,728.05,683.92
398.82,441.69,643.02,379,726.515757,683.897733
398.79,441.34,643.08,379.01,726.041959,687.055967
398.76,441.06,643.05,379,725.14,686.05
398.74,440.93,642.97,379.02,725.56816,685.652307
398.79,440.77,642.89,379.02,725.89,685.28
398.76,440.42,642.9,377.539395,726.02,684.73
398.74,440.09,642.9,377.539395,725.95,683.87
398.74,439.95,642.78,376.616217,725.88,682.99
398.79,439.84,642.59,373.846684,725.86,682.23
398.76,439.86,642.03,374.769862,726.04,681.67
398.73,439.6,641.98,375.693039,725.99,680.68
398.69,439.15,642.04,375.693039,725.99,679.68
398.76,438.99,641.95,376.03,726,678.62
398.71,438.85,641.83,376.02,725.95,677.41
398.68,438.58,641.77,376.03,726.04,676.38
398.63,438.14,641.79,375.98,725.99,675.08
398.62,438,641.61,376,726.04,673.89
398.66,438.03,641.03,376.03,726.07,672.7
398.62,437.89,640.92,376.01,726.12,671.47
398.58,437.65,640.83,376,726.07,670.16
398.56,437.15,640.89,375.99,726.11,668.95
398.63,436.99,640.75,375.693039,726.17,667.73
398.59,436.9,640.49,377.077806,726.18,666.46
398.55,436.87,640.01,377.077806,726.11,665.13
398.55,436.63,639.94,376.96,726.12,663.95
398.62,436.17,639.99,376.99,726.12,662.82
398.56,436.02,639.89,376.99,726.11,661.72
398.53,435.87,639.75,376.154628,726.07,660.63
398.05,435.69,639.55,376.01,726.05,659.59
398,435.67,639.04,376.02,726.02,658.55
397.98,435.27,639.04,376.01,726,657.54
398.06,435.01,638.94,376.154628,725.96,656.58
398.01,434.84,638.82,375.98,725.96,655.68
397.97,434.52,638.79,376.01,725.95,654.79
397.95,434.13,638.81,375.97,725.93,653.91
398.02,433.99,638.66,376,725.93,652.99
397.98,433.91,638.42,375.99,725.92,652.09
397.94,433.88,637.98,376,725.92,651.16
397.92,433.64,637.91,375.97,723.436067,642.489777
398.01,433.21,637.96,375.99,723.436067,642.489777
397.97,433.04,637.88,376.154628,722.83,641.06
397.93,432.92,637.77,375.98,722.17,640.08
397.91,432.73,637.69,375.97,722.02,639.2
398.01,432.37,637.76,376,723.909866,634.06782
397.96,432.07,637.75,373.846684,723.436067,632.313246
397.93,431.95,637.61,373.846684,722.87,630.94
397.91,431.85,637.43,374,722.12,630.21
398.01,431.82,637,374.03,722.251571,630.207757
397.97,431.56,637,374.02,721.81,629.27
397.93,431.17,637.06,374.02,721.11,628.83
397.9,431.02,637.01,373.98,720.62,628.15
398,430.88,636.95,374.02,720.2,627.64
397.96,430.67,636.94,375.693039,720,627.09
397.91,430.24,637.04,375.693039,719.69,626.64
397.91,430.09,637.01,375.693039,719.16,626.15
398.01,429.96,636.98,372.000328,718.86,625.77
397.98,429.82,636.95,372.000328,718.224285,621.08397
397.97,429.61,636.96,372.000328,717.84,620.96
397.95,429.22,637.06,370.615561,717.19,621.09
398.07,429.07,637.04,371,717.276688,620.733055
398.05,428.94,637.02,371.02,716.97,621.04
398.03,428.79,637.02,371,716.94,621.16
398.01,428.51,637.08,371.02,716.092192,621.785799
398.01,428.17,637.21,371.02,715.95,622.08
398.14,428.04,637.2,371.01,716.24,622.15
398.12,427.91,637.2,371.01,713.249401,625.294948
398.11,427.7,637.26,371.02,713.249401,625.294948
398.08,427.14,637.71,371.03,713.012502,625.996778
398.27,426.9,637.95,371.03,713.012502,630.207757
398.23,426.74,637.97,371.03,713.012502,636.875139
398.2,426.4,638.13,371.03,713.012502,634.76965
398.19,426.13,638.24,370.99,711.875701,636.963281
398.43,426.01,638.25,371.384767,711.665123,636.963281
398.84,425.89,638.24,371,711.665123,636.963281
398.99,425.71,638.3,371.02,711.033392,637.899054
398.98,425.22,638.74,371.01,711.033392,637.899054
398.98,424.98,639,371.03,711.665123,637.899054
398.98,424.87,639.02,371.03,712.928586,645.073314
398.97,424.72,639.06,371.03,712.086278,644.449465
399.13,424.33,639.25,371.03,711.875701,644.449465
399.11,424.09,639.4,371.02,711.665123,644.449465
399.09,423.81,639.83,371,711.665123,644.449465
399.09,423.62,639.9,374.1543,711.243969,647.256784
399.08,423.22,640.07,373.846574,711.243969,647.256784
399.26,423.08,640.09,374.01,711.243969,649.752179
399.62,422.97,640.1,374.02,711.454546,649.752179
399.88,422.85,640.13,373.99,711.875701,651.935649
399.87,422.69,640.18,373.99,711.875701,656.614514
399.86,422.22,640.55,373.98,711.875701,657.238363
399.86,421.92,640.92,373.846574,711.454546,657.550287
400,421.78,640.94,373.96,711.454546,657.550287
399.99,421.59,640.99,374.462026,711.454546,657.550287
399.98,421.2,641.16,374,710.96,658.88
399.99,421.06,641.18,373.99,710.85,659.88
400.13,420.95,641.18,374,711.033392,657.862212
400.13,420.83,641.17,374.02,710.91,658.91
400.1,420.65,641.21,374,710.822815,660.669531
400.09,420.14,641.56,376.923834,710.88,661.93
400.07,419.89,641.91,376.923834,710.191084,664.724547
400.25,419.75,641.92,377.01,709.77,665.96
400.21,419.46,641.99,377.01,709.13,666.92
400.18,419.14,642.07,377,708.91,667.77
400.16,419.01,642.06,377,708.97,668.41
400.14,418.9,642.04,376.99,708.9,669.01
400.34,418.73,642.04,377,708.61,669.91
400.64,418.47,642.09,377.01,708.06,670.71
400.88,418.11,642.19,377,708.05,671.2
400.86,417.99,642.15,378.462464,707.79,671.87
400.83,417.86,642.1,378.02,707.243005,675.953823
400.82,417.67,642.09,378,706.83,676.61
400.95,417.21,642.26,378.01,706.34,677.04
400.93,417.05,642.21,378.02,706.1,677.34
400.93,416.93,642.14,378,705.89,677.79
400.91,416.78,642.09,378,705.53,678.02
400.91,416.53,642.1,378.02,705.07,678.17
401.02,416.14,642.21,380.308819,704.71608,678.761142
400.99,415.99,642.14,380.001093,704.49,679.03
400.98,415.87,642.06,380.001093,704.11,679.06
400.96,415.67,642.03,380.001093,703.9,679.1
400.95,415.23,642.14,379.693367,703.66,679.12
401.06,415.05,642.08,379.693367,703.663195,678.137293
401.03,414.91,642,379.385641,703.89,677.98
401.01,414.76,641.94,379.385641,703.72,677.95
401,414.43,641.97,379.01,701.978578,679.696915
401.1,414.11,641.98,377.847012,701.978578,679.696915
401.08,413.98,641.91,377.539286,701.768001,677.20152
401.05,413.85,641.82,377.539286,701.557424,676.889596
401.04,413.66,641.74,377.539286,700.925692,671.274958
401.04,413.22,641.84,378.03,700.504538,677.20152
401.15,413.05,641.76,377.539286,700.083384,674.082277
401.12,412.92,641.6,377.539286,701.557424,675.01805
401.1,412.96,641.03,377.539286,702.73,675.06
401.09,412.79,640.95,377.539286,701.978578,673.146504
401.09,412.48,640.97,377.99,701.9,672.18
401.19,412.12,640.98,377.539286,700.504538,670.339185
401.37,411.97,640.91,377.99,700.083384,669.715336
401.76,411.82,640.82,377.539286,700.083384,667.219942
401.76,411.51,640.8,377.92,700.083384,667.219942
401.75,411.14,640.82,377.539286,700.715115,665.972244
401.75,410.99,640.71,377.539286,701.13627,660.981455
401.76,410.91,640.5,377.97,701.13627,660.981455
401.82,410.9,640.01,377.539286,700.93,660.08
401.8,410.69,639.95,377.539286,701.13627,660.981455
401.79,410.31,639.98,377.23156,701.13627,660.981455
401.78,410.05,639.94,377.23156,701.13627,660.981455
401.86,409.92,639.85,377.23156,700.504538,658.174136
401.85,409.75,639.74,376.97,700.504538,658.174136
401.86,409.37,639.77,376.616108,700.715115,656.30259
401.84,409.07,639.74,377,700.94,655.09
401.84,408.95,639.57,376.99,700.88,654.18
401.89,408.98,639.03,377,700.715115,654.11912
401.88,408.84,638.96,377.01,700.99,653.25
401.86,408.57,638.91,376.99,701.05,652.61
401.86,408.15,638.96,376.99,701.03,651.84
401.94,407.99,638.88,376.98,700.96,650.99
401.93,407.87,638.76,376.98,700.88,650.13
401.93,407.73,638.63,376.97,700.83,649.32
401.92,407.32,638.75,377.539286,700.88,648.67
401.91,407.05,638.72,376.308382,700.88,648.02
402,406.96,638.5,376,700.81,647.26
401.98,406.96,638.02,376.03,700.92,646.79
401.96,406.81,637.94,376.02,700.82,645.95
401.97,406.52,637.93,371.692493,700.715115,640.706373
401.94,406.17,637.95,371.692493,700.715115,640.706373
402.06,406.01,637.89,372.01,700.87,640.13
402.05,405.9,637.81,372,700.94,639.75
402.02,405.75,637.72,372.03,700.78,638.94
402.02,405.44,637.77,372,700.504538,636.339433
401.99,405.12,637.8,371.99,699.030499,635.40366
402.1,404.99,637.7,372,698.22,634.04
402.08,404.93,637.47,372.02,697.42,633.07
402.06,404.94,637.02,372.02,697.22,632.33
402.04,404.79,636.96,372.03,697.31,632
402.04,404.54,636.96,371.384767,697.24,631.47
402.18,404.15,637.04,370.99,697.17,630.91
402.13,404.02,636.98,370.99,696.98,630.14
402.12,403.92,636.93,371.03,696.292997,626.981702
402.1,403.77,636.87,370.769315,696.292997,626.981702
402.08,403.47,636.91,370.98,695.86,626.3
402.06,403.15,636.95,371.02,695.83,626.01
402.18,403.02,636.91,370.769315,695.871843,626.981702
402.16,402.91,636.85,370.97,695.94,626.78
402.13,402.78,636.8,371.03,695.74,626.14
402.12,402.5,636.86,371,695.63,625.84
402.11,402.18,636.92,371.02,695.28,625.08
402.28,402.05,636.9,371.02,694.95,624.77
402.55,401.95,636.86,371.01,693.555495,621.678989
402.85,401.85,636.81,371.077041,693.555495,621.678989
402.82,401.68,636.78,370.99,693.73,621.83
402.82,401.37,636.89,371.01,693.85,621.28
402.82,401.11,636.93,371,693.44,621.02
402.81,401,636.91,370.98,692.97,620.98
402.82,400.91,636.88,371.01,692.58,620.91
402.91,400.79,636.85,371.384767,691.99,620.88
402.9,400.63,636.85,370.769315,691.02857,620.743216
402.9,400.23,637,370.769315,690.69,621.01
402.88,400.1,637,371.03,691.02857,620.743216
402.88,400,636.98,371.05,690.94,621
402.96,399.91,636.97,371.03,689.765107,618.87167
402.95,399.8,636.96,371.02,689.9,619.08
402.94,399.62,636.98,371.02,689.99,619.14
402.95,399.24,637.15,371.02,689.92,619.56
402.94,399.11,637.15,371.02,689.96,620
403.06,399.02,637.14,371.03,689.95,620.8
403.05,398.95,637.12,371.04,688.080491,621.05514
403.04,398.85,637.12,371.06,687.659337,622.926686
403.03,398.73,637.13,371.03,687.659337,623.23861
403.02,398.32,637.44,371.02,687.448759,623.862459
403.03,397.96,637.88,371.04,687.448759,623.862459
403.14,397.87,637.88,369.538411,687.09,624.36
403.12,397.74,637.89,369.538411,687.01,625.08
403.13,397.5,637.99,369.538411,686.93,625.88
403.12,397.18,638.12,370,688.922799,626.357854
403.1,397.07,638.14,370.01,689.91,626.08
403.13,397,638.14,370.153863,690.99,626.04
403.25,396.91,638.16,369.97,692.12,626.12
403.5,396.81,638.17,369.99,688.501645,633.220189
403.83,396.65,638.23,369.97,688.501645,633.220189
403.83,396.16,638.69,369.99,688.05,634.75
403.83,395.94,638.98,369.97,688.06,635.79
403.85,395.85,638.99,369.99,688.13,636.79
403.85,395.73,639.02,369.96,688.11,637.8
403.94,395.56,639.09,371.692493,688.14,638.87
403.93,395.17,639.36,371.692493,688.13,639.98
403.93,394.9,639.84,372.02,688.14,641.02
403.93,394.81,639.86,372,688.11,642.02
403.93,394.69,639.9,372.03,688.18,643.06
404.02,394.44,640.02,372,688.18,644.08
404,394.18,640.13,372,688.15,645.09
404,394.07,640.16,374.1543,688.09,646
403.98,393.99,640.18,375.077478,688.07,647
403.98,393.91,640.19,375.077478,687.98,647.98
403.98,393.81,640.22,375,687.89,648.93
404.07,393.67,640.27,374.99,687.71,649.89
404.05,393.19,640.73,375,687.659337,655.990666
404.02,392.96,641.01,375.01,687.98,656.98
404.02,392.88,641.02,375.03,687.8,658.02
404,392.78,641.04,375.01,687.56,658.88
404.1,392.62,641.09,375.01,686.96,659.9
404.09,392.25,641.3,374.98,686.28,660.94
404.06,392.13,641.34,374.99,686.11,661.85
404.04,392.05,641.31,374.99,684.290103,664.412623
404.03,391.97,641.3,374.98,683.19,664.97
404.02,391.88,641.28,375.385204,682.42,665.82
404.12,391.77,641.27,375.385204,682.74,666.25
404.27,391.22,641.77,375.02,683.01,666.91
404.23,390.99,642.01,375,682.9,667.56
404.19,390.9,641.99,375,682.82,668.05
404.15,390.78,641.98,375.02,682.62,668.75
404.1,390.58,642.01,376.923834,682.03,669.14
404.07,390.22,642.14,376.923834,681.87,669.81
404.04,390.08,642.13,377.03,681.7,670.11
404.02,389.99,642.1,376.99,679.44683,671.586882
404.11,389.89,642.08,376.923834,679.025676,672.210731
404.06,389.76,642.06,377.539286,678.183368,672.83458
404.04,389.55,642.09,377.539286,677.61,673.17
404.01,389.2,642.21,378.77019,677.551637,673.146504
404,389.07,642.18,379.077915,677.55,673.11
404.1,388.96,642.11,379.077915,677.41,673.29
404.04,388.83,642.07,379.077915,677.551637,673.146504
404.02,388.66,642.06,379.04,677.76,673.09
403.98,388.25,642.21,379.04,677.4,673.2
404.08,388.1,642.18,378.462464,676.89,673.2
404.05,388,642.11,378,675.656443,676.577672
404,387.89,642.05,377.23156,675.8,676.93
403.95,387.72,642.03,377,675.024712,673.458428
403.94,387.4,642.08,376.99,674.814135,673.458428
404.01,387.1,642.07,376.95,675.08,672.92
403.97,386.98,642.01,376.99,672.497787,672.210731
403.93,386.84,641.95,374.1543,673.550672,670.651109
403.89,386.59,641.9,374.1543,673.761249,668.779563
403.98,386.18,641.96,374,673.761249,668.779563
403.93,386.03,641.87,374,673.129518,667.531866
403.89,385.91,641.74,374,673.723715,668.020764
403.85,385.79,641.55,373.98,674,667.27
403.84,385.78,641.05,373.99,674.07,666.52
403.89,385.41,641.08,373.231122,672.788873,663.520272
403.85,385.09,641.04,372.99,674.191137,663.520272
403.8,384.96,640.93,372.99,674.37,663.06
403.77,384.79,640.83,373,676.528243,658.673588
403.85,384.43,640.84,370.461589,676.528243,656.250246
403.79,384.1,640.82,370.461589,676.98,654.44
403.73,383.98,640.64,369.99,677,653
403.68,383.99,640.05,369.99,677.01,651.7
403.76,383.82,639.94,370,677.01,650.37
403.68,383.44,639.94,370.01,677,649.14
403.64,383.1,639.9,370,676.99,647.98
403.59,382.97,639.75,370.02,677.229375,646.556879
403.68,382.86,639.5,370.461589,676.95,645.75
403.61,382.84,639,370.461589,676.88,644.82
403.52,382.49,638.99,370.461589,674.658558,641.017812
403.05,382.13,638.95,370.02,673.490005,639.979236
402.99,381.99,638.83,369.98,673.256294,637.902086
402.96,381.83,638.67,370.01,672.89,636.98
403.01,381.62,638.51,369.99,672.76,636.08
402.95,381.36,638.12,370.01,672.63,635.17
402.89,381.15,638.01,369.97,671.9,634.22
402.85,380.99,637.89,370,671.05,633.25
402.9,380.82,637.76,369.99,670.16,632.3
402.84,380.48,637.75,370.769315,669.23,631.28
402.77,380.13,637.72,370.99,671.62032,624.054419
402.72,380.02,637.52,371.02,672.321452,624.054419
402.81,380.04,636.99,371,672.321452,624.054419
402.74,379.88,636.88,370.98,671.386609,621.977268
402.67,379.64,636.81,371,669.283213,627.516336
402.63,379.19,636.87,371,669.283213,627.516336
402.72,379.05,636.75,370.99,668.348371,628.554911
402.65,378.94,636.61,372.307945,668.348371,628.554911
402.58,378.97,636.07,371.077041,668.11466,627.170144
402.49,378.79,635.99,370.98,668.11466,627.170144
402.17,378.48,636,371,668.348371,626.823952
402.11,378.15,635.99,371.01,665.310132,618.16916
402.04,378.02,635.92,371.077041,664.842711,618.16916
401.98,377.87,635.84,371.03,664.55,617.87
401.92,377.63,635.82,371.077041,664.23,617.18
401.88,377.21,635.88,371.02,664.17,617.05
401.97,377.08,635.79,371.077041,665.076422,614.707243
401.9,376.97,635.67,371.02,664.98,614.98
401.85,376.86,635.54,371.02,664.95,614.94
401.82,376.87,635.09,371.077041,664.91,614.92
401.91,376.64,635.08,370.98,665.03,614.95
401.86,376.24,635.16,370.98,662.973026,615.053435
401.8,376.11,635.11,370.99,662.973026,615.053435
401.76,375.99,635.05,371.04,662.95,615.03
401.73,375.83,635,370.99,662.86,615.12
401.84,375.62,635,372.615671,662.739315,615.053435
401.81,375.24,635.09,372.615671,662.99,615.07
401.78,375.11,635.06,373,660.63592,615.745818
401.75,375,635.02,373,660.63592,615.745818
401.75,374.86,635,373.05,660.63592,615.745818
401.83,374.67,635.01,373.03,661.15,616.15
401.8,374.25,635.12,373.03,662.973026,617.822968
401.76,374.11,635.09,373,660.402209,618.16916
401.73,374,635.04,373.01,660.402209,618.16916
401.85,373.85,635.03,372.615671,659.701077,618.16916
401.81,373.66,635.05,373.02,659.934788,616.09201
401.77,373.27,635.19,373.04,660.168498,616.09201
401.76,373.13,635.17,373.04,659.701077,618.861543
401.75,373.02,635.13,373.03,659.233656,620.592502
401.86,372.91,635.1,373,658.065103,625.785377
401.84,372.75,635.1,373.04,658.065103,630.632061
401.82,372.53,635.13,376.923834,658.298813,636.171128
401.81,372.19,635.26,377.04,659.467366,640.325428
401.82,372.08,635.22,377.01,659.467366,641.710195
401.92,371.98,635.18,377.01,659.467366,641.710195
401.92,371.84,635.17,377.02,659.233656,642.402578
401.91,371.66,635.2,377.02,659.701077,642.74877
401.91,371.23,635.43,377.01,659.934788,644.133537
401.91,370.97,635.83,377.02,660,644.96
402.01,370.84,635.82,377.03,659.97,645.91
401.97,370.63,635.86,377.01,659.93,646.92
401.94,370.23,636,377,659.93,647.9
401.95,370.09,636,381.000437,659.701077,650.364987
401.96,369.99,635.99,381.205588,659.98,650.96
402.07,369.89,635.98,381.205588,659.94,651.88
402.06,369.74,635.99,381,659.89,652.81
402.04,369.53,636.04,381.03,659.934788,652.442137
402.05,369.19,636.15,381,660,652.86
402.05,369.08,636.14,381.01,659.96,653.8
402.2,368.99,636.12,381,659.701077,654.865479
402.19,368.88,636.1,381.04,659.701077,657.288821
402.21,368.74,636.1,381.410739,659.701077,657.288821
402.18,368.5,636.18,381.410739,659.701077,657.635013
402.18,368.17,636.33,381.01,660.63592,659.365971
402.18,368.06,636.3,381,659.233656,660.750738
402.38,367.98,636.26,381.01,658.999945,660.750738
402.79,367.87,636.23,381.03,658.766235,661.09693
402.91,367.72,636.26,381.02,659.701077,661.443121
402.9,367.31,636.55,381.01,659.701077,661.443121
402.89,366.99,636.92,381.410739,659.94,661.85
402.88,366.89,636.89,381.410739,660.03,662.29
402.88,366.76,636.88,380.98,659.95,663.1
402.9,366.5,636.96,380.98,659.84,663.97
403,366.2,637.03,380.99,658.298813,667.674572
402.99,366.06,637.02,381,658.298813,667.674572
402.98,365.97,637,380.98,657.95,668.69
402.98,365.89,636.98,382.436492,657.93,669.36
402.99,365.77,636.98,382.436492,657.85,670
402.99,365.61,636.98,382.02,657.67,670.76
403.13,365.25,637.1,382.436492,657.65,671.25
403.12,365.1,637.09,385.924053,657.44,671.97
403.09,365,637.06,385.924053,657.02,672.66
403.08,364.9,637.03,385.99,656.95,673.09
403.07,364.77,637.01,385.99,656.76,673.75
403.05,364.58,637.02,386.03,656.61,674.17
403.18,364.23,637.12,386.01,656.14,674.84
403.15,364.1,637.1,386.03,656.07,675.17
403.13,364,637.07,385.10345,652.456047,671.48268
403.11,363.92,637.04,385.10345,653.624601,675.290789
403.1,363.81,637.01,385,653.86,675.36
403.26,363.64,637,385,653.76,675.79
403.24,363.27,637.09,384.99,653.4,675.97
403.23,363.11,637.07,385,653,676.09
403.21,363.01,637.02,385,652.86,676.34
403.2,362.92,636.98,385.10345,652.83,676.79
403.18,362.82,636.95,385.01,652.55,676.91
403.16,362.67,636.92,385.03,652.11,676.94
403.36,362.42,636.96,385,651.95,677.06
403.82,362.16,636.98,385,651.75,677.15
403.9,362.03,636.95,385.02,649.88523,675.636981
403.89,361.93,636.91,385.02,650.586362,677.714131
403.87,361.82,636.85,385,650.9,678.07
403.86,361.67,636.81,385.10345,650.77,678.08
403.81,361.37,636.86,385.01,650.59,678
403.81,361.13,636.87,384.99,650.586362,678.060323
403.8,361.02,636.83,385.10345,649.327099,676.846028
403.86,360.94,636.76,385.10345,650.88517,674.538083
403.86,360.86,636.68,385.10345,652.754855,664.844716
403.85,360.8,636.55,385.01,652.754855,664.844716
403.85,360.86,636.07,385.10345,653.03,664.98
403.85,360.73,636.02,383.667396,653.01,664.95
403.84,360.54,636.01,383.872546,652.98,664.85
403.85,360.2,636.07,383.99,652.91,664.63
403.93,360.08,636.02,383.95,652.62,664.18
403.92,359.99,635.97,383.99,651.88,663.79
403.92,359.9,635.91,383.96,650.86,662.94
403.9,359.79,635.85,383.97,651.196784,664.844716
403.89,359.65,635.81,383.99,652.754855,664.383127
403.87,359.38,635.86,383.97,653.93,664.02
403.85,359.12,635.86,383.97,652.754855,664.383127
403.92,359.01,635.79,383.98,653.066469,662.99836
403.9,358.94,635.68,383.99,651.508398,662.99836
403.88,358.89,635.53,381.615889,651.508398,661.152004
403.88,358.93,635.06,381.615889,651.508398,661.152004
403.87,358.82,635.01,381.615889,651.508398,661.152004
403.88,358.69,634.96,381.99,651.508398,661.152004
403.86,358.45,634.99,382,651.508398,661.152004
403.95,358.2,635,381.99,652.443241,657.459293
403.95,358.09,634.95,381.98,653.378083,655.151348
403.94,358,634.89,381.98,653.066469,655.151348
403.93,357.93,634.82,381.96,653.066469,658.84406
403.93,357.84,634.74,381.99,649.015485,668.999016
403.92,357.75,634.66,381.99,646.210957,667.15266
403.91,357.63,634.61,381.99,649.327099,661.152004
403.88,357.38,634.68,381.99,651.508398,656.997704
403.95,357.13,634.67,379.154082,651.508398,656.997704
403.96,357.06,634.55,379.154082,651.820012,653.766582
403.93,357.1,634.04,378.97,651.196784,651.458637
403.91,357.02,633.99,378.98,651.820012,652.381815
403.9,356.95,633.95,378.99,653.066469,653.304993
403.89,356.86,633.88,378.99,653.066469,653.304993
403.88,356.75,633.82,378.74378,653.689697,651.458637
403.89,356.57,633.8,378.99,653.689697,650.997048
403.95,356.27,633.83,378.97,652.443241,650.07387
403.95,356.16,633.78,378.98,651.14,649.1
403.96,356.09,633.71,379,650.88517,648.689103
403.95,356.02,633.63,378.99,650.16,648.13
403.94,355.99,633.5,379,650.27,647.93
403.93,356,633.04,379,650.14,647.38
403.92,355.94,632.99,379.01,650.1,646.95
403.92,355.86,632.93,378.74378,650.01,646.51
403.92,355.74,632.89,379.02,649.98,646.08
403.99,355.58,632.86,379.06,649.94,645.69
403.99,355.25,632.89,376.897425,650.573555,640.842092
403.97,355.14,632.86,376.897425,650.573555,640.842092
403.96,355.06,632.8,376.897425,650.94,640.44
403.95,354.99,632.73,376.99,650.96,640.04
403.93,354.94,632.64,377.01,650.96,639.73
403.92,354.91,632.48,376.98,650.88,639.09
403.92,354.94,632.04,377,649.950327,637.14938
403.92,354.86,631.99,377.02,649.1,636.16
404.02,354.76,631.96,377,649.327099,637.14938
404.02,354.63,631.93,377,649.01,636.71
404.01,354.43,631.96,377.02,648.88,636.13
404.03,354.18,631.99,377.02,648.87,635.85
404.03,354.11,631.97,377.03,648.69,635.31
404.01,354.04,631.94,376.897425,648.67,634.98
404.01,353.98,631.91,376.99,648.70387,633.918258
404.01,353.93,631.89,377.01,649,633.65
404,353.88,631.86,377.01,648.9,633.15
403.98,353.81,631.84,377,648.89,632.94
403.99,353.72,631.82,377.03,648.86,632.61
404.09,353.62,631.83,377,648.58,632.06
404.08,353.47,631.88,376.99,648.05,631.84
404.07,353.28,631.93,376.897425,647.98,631.45
404.06,353.21,631.93,377,647.95,631.06
404.07,353.14,631.94,377.01,647.92,630.84
404.07,353.09,631.95,376.076822,647.8,630.66
404.07,353.05,631.95,376.076822,647.58,630.12
404.07,353.01,631.95,376.01,647.04,630
404.08,352.99,631.95,376.01,646.98,629.86
404.08,352.95,631.95,376,646.834185,627.456013
404.1,352.92,631.96,376.076822,646.91,626.74
404.09,352.88,631.97,376,647,626.2
404.28,352.85,631.98,376.02,646.58,626.06
404.29,352.82,632,376.01,646.05,626.08
404.29,352.77,632.03,375.99,645.95,626.05
404.27,352.71,632.07,376.076822,644.652886,623.763301
404.27,352.65,632.12,375.99,644.23,624.27
404.25,352.54,632.19,376,644.11,624.36
404.25,352.15,632.61,376.076822,643.96,624.53
404.26,352,632.96,376.487123,643.83,624.74
404.27,351.97,633,376.487123,643.86,624.91
404.28,351.95,633.04,375.98,643.9,625.06
404.32,351.94,633.08,375.99,643.93,625.32
404.32,351.92,633.12,376.487123,643.93,625.84
404.33,351.9,633.19,376.487123,644.02,626.33
404.68,351.88,633.26,376.487123,643.97,626.93
405.1,351.85,633.34,375.98,640.290287,630.225546
405.11,351.78,633.46,376.487123,639.355445,634.841436
405.14,351.3,634.14,377.102575,637.797374,628.84078
405.15,350.98,634.78,377.102575,635.616075,639.918914
405.18,350.95,634.87,377.102575,637.174146,642.226858
405.2,350.92,634.94,376.98,637.48576,642.688447
405.2,350.9,634.99,377,638.420602,645.457981
405.21,350.88,635.05,376.99,638.420602,645.457981
405.21,350.86,635.12,376.99,638.420602,645.457981
405.24,350.83,635.19,376.99,637.98,645.96
405.23,350.79,635.29,376.99,638.07,646.75
405.22,350.71,635.41,377.102575,640.290287,643.150036
405.24,350.22,636.16,376.99,641.94,642.68
405.25,349.95,636.74,376.98,639.978673,643.611625
405.26,349.91,636.84,376.98,639.08,645.81
405.29,349.88,636.91,376.98,638.04,647.66
405.29,349.85,636.98,376.99,638.732217,643.150036
405.29,349.82,637.04,376.95,639.08,643.98
405.3,349.77,637.11,374.640768,639.06,645.11
405.66,349.7,637.2,374.640768,639.07,646.18
406.07,349.59,637.33,374.640768,639.08,647.23
406.08,349.16,637.82,375,639.1,648.27
406.07,349.04,638.07,374.98,639.1,649.26
406.05,348.99,638.13,374.99,639.1,650.28
406.06,348.96,638.18,375.02,639.08,651.28
406.03,348.93,638.24,375,639.06,652.16
406.03,348.88,638.31,375.01,639.04,653.07
406.02,348.82,638.4,375.01,639.06,654.08
406.02,348.73,638.5,381.615889,639.08,655.03
406,348.26,639.14,381.615889,638.95,655.83
406.11,347.94,639.71,381.615889,634.681232,662.536771
406.09,347.89,639.77,381.615889,634.992846,669.922194
406.08,347.84,639.81,382.05,634.992846,669.460605
406.08,347.79,639.87,382.01,634.992846,669.460605
406.05,347.74,639.9,382.01,634.81,669.82
406.03,347.65,639.95,382.01,634.75,670.27
406.02,347.54,640.01,382,634.53,671.04
406.01,347.27,640.18,382.01,633.99,671.83
406.09,347.18,640.22,382.03,633.434775,674.999672
406.05,347.11,640.26,381.615889,632.811547,674.999672
406.04,347.05,640.29,382.03,629.695405,675.461261
406.01,346.99,640.29,382,629.695405,675.461261
405.98,346.94,640.28,381.615889,629.69,675.36
405.95,346.87,640.3,381.82104,629.59,675.73
