pt1_cam1_Z,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_Z,pt2_cam2_X,pt2_cam2_Y
310.02,242.74,554.73,321.63,596.99,557.08
309.95,242.17,554.69,321.67,596.8,555.08
309.91,242.01,554.33,321.71,596.64,553.14
309.94,241.91,553.93,321.67,596.22,551.21
310,241.64,553.78,321.66,596.02,549.48
310.01,241.11,553.77,321.65,596.12,548.14
309.98,240.95,553.5,321.69,596.13,546.82
309.91,240.89,553.02,313.954194,596.02,545.04
309.81,240.6,552.95,312.1,589.592846,538.024015
309.66,240.11,552.98,316.449589,589.99178,539.205882
309.51,239.92,552.9,316.09,589.46,537.75
309.09,239.71,552.84,316.84,589.19,536.62
309.03,239.19,552.93,316.88,588.79,535.32
309.09,239.02,552.88,316.96,588.06,534.22
309.19,238.85,552.87,317.09,586.401378,526.796276
309.13,238.65,552.88,308.963405,585.35,526.04
309.07,238.18,553,308.963405,584.85,525.2
309.02,238.01,553.03,308.25,585.603511,523.250675
308.99,237.87,553.05,308.71,585.82,522.5
309.06,237.68,553.11,309.25,585.35,521.95
309.16,237.19,553.35,310.14,584.66,521.34
309.13,236.85,553.9,311.11,581.215242,513.795737
309.07,236.41,554.09,312.03,580.77,513.93
309.02,236.21,554.21,317.073438,581.07,513.96
308.99,236.06,554.36,317.91,574.832306,514.977604
309.09,235.7,554.97,318.29,576.826973,514.977604
309.2,235.25,555.24,318.74,577.37,515.55
309.17,234.9,555.92,318.85,578.24,516.3
309.12,234.44,556.52,318.83,579.13,517.06
309.06,234.05,556.88,318.86,576.42804,525.614409
309.04,233.94,557.02,318.88,575.01,530.07
309.17,233.83,557.18,318.72,573.2,534.94
309.36,233.64,557.48,318.67,576.826973,535.069347
309.8,233.02,558.22,319.568832,578.69,536.23
309.98,232.37,559.07,320.22,576.42804,540.387749
309.96,232.02,559.78,321.08,575.28,543.44
309.93,231.81,560.22,321.95,577.62484,542.16055
309.9,231.39,560.76,319.568832,578.78,543.87
309.9,231.08,561.02,319.9,579.86,545.58
310.01,230.97,561.18,320.24,578.86,548.96
310.15,230.86,561.41,320.94,578.2,551.61
310.12,230.37,562.18,321.87,575.630173,553.979223
310.09,229.84,562.99,322.7,573.48,557.29
310.06,229.14,563.89,323.32,571.16,560.15
310.02,228.74,564.59,323.59,568.99,562.95
310,228.46,564.88,323.59,576.42804,570.525364
310.14,228.28,565.05,323.62,576.826973,574.070966
310.3,228.15,565.23,323.68,577.13,575.66
310.26,227.97,565.52,323.79,577.3,576.95
310.19,227.69,566.08,323.85,577.71,578.07
310.13,227.02,566.94,323.935773,576.826973,575.843767
310.09,226.5,567.71,323.79,576.15,577.47
310.04,226.27,567.91,323.935773,575.35,578.94
310.15,226.12,568.02,323.98,576.42804,583.525904
310.31,225.99,568.12,323.68,575.84,584.96
310.35,225.86,568.21,325.18347,575.04,586.2
310.35,225.7,568.36,326.431168,574.05,587.29
310.27,225.25,568.8,326.09,573.28,588.07
310.16,224.89,569.18,325.99,572.45,588.94
310.08,224.36,569.9,325.97,572.08,589.6
310.02,223.96,570.31,325.97,571.84,589.95
310.09,223.76,570.34,325.96,571.78,590.02
310.17,223.65,570.04,325.96,568.449369,591.798974
310.07,223.33,570.13,325.97,566.65,591.72
309.97,222.97,570.2,325.97,565.19,591.04
309.86,222.77,570.21,325.98,564.65,590.62
309.9,222.49,570.22,325.98,564.46,589.87
309.96,222.01,570.31,325.98,564.32,588.96
309.82,221.8,570.26,322.064227,563.662167,590.617107
309.6,221.53,570.21,322.064227,561.268566,592.389908
309.05,221.02,570.3,322.064227,561.268566,592.389908
308.94,220.78,570.19,321.89,563.05,592.59
308.97,220.16,570.29,321.79,564.39,592.31
309.01,219.93,570.18,321.67,565.71,591.66
308.97,219.62,570.1,319.568832,566.76,590.67
308.92,219.04,570.12,322.688076,567.73,589.4
308.74,218.76,570.02,323.09,568.59,587.73
308.45,218.16,570.05,323.06,568.83,585.27
308,217.89,569.94,322.85,568.79,582.51
307.93,217.49,569.87,322.89,568.7,579.73
307.89,216.98,569.83,322.89,568.56,577.02
307.93,216.42,569.84,322.83,567.73,573.81
307.97,216.06,569.71,322.74,566.91,570.88
307.84,215.87,569.37,322.76,563.263233,559.888559
307.64,215.62,568.98,322.74,562.8643,556.342957
307.08,215.03,568.98,322.67,562.13,553.35
306.98,214.74,568.85,322.74,559.672832,551.615488
307.01,214.12,568.86,322.83,559.35,549.9
307.03,213.86,568.71,322.91,559.1,548.01
307.08,213.44,568.64,322.92,561.268566,544.524285
306.99,212.98,568.6,322.64,561.268566,542.16055
306.85,212.76,568.31,321.86,559.273898,542.16055
306.73,212.25,568.09,320.98,559.273898,542.16055
306.76,211.96,568,320.03,558.99,540.83
306.82,211.62,567.93,319.18,559.273898,532.114679
306.86,211.04,567.98,318.22,559.273898,532.114679
306.71,210.79,567.92,313.954194,559.672832,538.024015
306.53,210.22,567.99,310.42,559.86,536.94
306.02,209.97,567.95,307.51,559.55,535.78
305.92,209.7,567.93,317.073438,558.9,534.63
305.85,209.15,568.02,318.81,555.284563,519.705073
305.85,208.94,567.99,317.073438,554.885629,523.250675
305.92,208.68,567.98,316.94,554.27,522.19
305.97,208.14,568.09,317.01,554.04,521.7
305.87,207.92,568.1,317.01,553.71,521.04
305.76,207.67,568.13,317.02,552.492028,521.477874
305.62,207.1,568.39,317.03,551.4,520.89
305.07,206.72,568.9,317.04,550.77,520.7
304.98,206.19,569.06,317.04,550.3,520.64
305.04,206,569.09,317.05,550.03,520.56
305.12,205.81,569.14,317.06,548.502693,521.477874
305.15,205.51,569.28,317.06,548.91,521.2
305.07,204.95,569.7,317.05,546.06493,521.24231
304.99,204.38,570.16,317.06,543.405373,520.454398
304.9,203.95,570.81,317.07,543.405373,523.606044
304.81,203.55,570.99,317.09,543.405373,523.606044
304.89,203.24,571.13,317.11,543.405373,524.393956
304.97,203.05,571.26,317.1,541.277728,532.273071
305.01,202.85,571.45,317.09,541.277728,530.697248
304.96,202.36,572.03,317.08,542.341551,535.424717
304.88,201.83,572.71,317.07,542.341551,535.424717
304.78,201.32,572.99,317.04,543.937285,532.273071
304.68,201.11,573.1,317.04,545,533.07
304.57,200.94,573.22,317.04,545.91,534.58
304.2,200.7,573.41,317.03,546.83,536.03
304.12,200.04,574.12,322.064227,547.92,537.15
304.06,199.42,574.91,325.36,548.87,538.52
304,199.09,575.33,323.935773,549.79,539.9
304.08,198.88,575.57,323.79,550.78,541.18
304.19,198.61,575.81,323.67,551.65,542.5
304.27,198.14,576.05,322.064227,545.001107,551.970858
304.23,197.99,576.15,321.29,545.001107,551.970858
304.17,197.8,576.26,322.688076,544.2,554.15
304.07,197.45,576.58,323.26,543.19,556.44
304.02,196.96,577.1,323.39,542.17,558.81
303.97,196.44,577.83,323.55,547.660664,573.244468
304.06,196,578.27,323.72,548.724487,584.275229
304.19,195.78,578.45,323.81,554.043601,577.971937
304.29,195.41,578.78,323.81,554.043601,577.971937
304.22,195.04,578.97,323.58,555.639335,580.335672
304.17,194.89,579.01,323.11,556.46,581.71
304.1,194.69,579.09,323.08,556.75,582.77
304.03,194.17,579.34,323.06,556.68,584.01
303.97,193.85,579.91,323.06,556.94,585.12
303.95,193.36,580.09,323.06,556.91,586.31
304,193.15,580.18,323.05,556.78,587.6
304.11,192.99,580.26,323.04,556.86,589.06
304.22,192.82,580.36,330.798108,545.001107,597.669724
304.18,192.61,580.47,331.16,542.873462,600.82137
304.1,192,581.07,331.64,542.77,601.24
304.04,191.36,581.81,331.38,541.92,601.98
303.98,191.11,581.99,330.77,541.07,602.28
303.9,190.98,581.91,329.92,540.3,602.56
303.88,190.81,581.93,329.09,539.98,602.73
303.95,190.56,581.98,328.12,542.873462,595.30599
304.05,190.12,582.09,327.18,543.07,595.13
304.12,189.96,582.08,326.2,542.97,595.25
304.05,189.79,582.08,325.41,542.82,595.4
303.98,189.58,582.11,325.27,542.79,595.43
303.9,189.09,582.29,325.07,541.277728,602.397193
303.82,188.93,582.3,323.935773,540.54,601.72
303.72,188.76,582.26,323.52,540.18,601.32
303.81,188.5,582.28,323.28,540.12,600.87
303.92,188.01,582.45,323.11,540.07,600.16
303.95,187.61,582.86,322.99,540.16,599.41
303.92,187.14,582.96,322.86,540.19,598.25
303.83,186.97,582.93,322.72,537.022437,596.093902
303.71,186.76,582.91,322.62,536.73,594.85
303.53,186.44,582.95,322.51,536.49,593.27
303.02,186.05,582.99,321.74,536.6,591.87
302.93,185.89,582.93,320.93,537.2,590.71
302.84,185.66,582.88,320.13,538.07,589.82
302.91,185.14,582.96,319.4,539,588.84
302.98,184.95,582.9,319.26,539.96,587.99
302.88,184.74,582.83,319.14,540.87,587.01
302.76,184.38,582.85,319.08,541.8,585.91
302.65,184.01,582.87,319.03,537.022437,583.487318
302.47,183.83,582.78,318.99,533.14,578.71
302,183.53,582.77,318.93,534.894791,580.335672
301.92,183.09,582.79,318.87,534.99,578.4
301.97,182.93,582.67,318.86,535.04,576.91
302.04,182.83,582.42,318.86,534.93,575.27
302.08,182.75,582,318.83,535.03,573.94
302,182.36,582.02,318.82,535.02,572.48
301.93,181.99,582,318.88,535,571.09
301.85,181.81,581.93,318.944984,535.07,569.9
301.74,181.45,581.93,318.97,535.05,568.57
301.64,181.07,581.93,319.03,533.299057,566.153265
301.47,180.9,581.83,316.449589,533.299057,566.153265
301.16,180.69,581.73,315.4,533.05,565.06
301.06,180.16,581.83,313.330346,533.01,564
300.98,179.98,581.71,311.69,534.36288,560.637884
300.9,179.86,581.53,310.38,533.299057,563.001619
300.84,179.84,581.03,314.578043,533.01,562.16
300.91,179.58,580.98,313.954194,532.93,561.11
300.98,179.12,581,313.954194,532.91,560.2
301.02,178.97,580.93,313.91,532.86,559.32
301,178.81,580.86,313.84,532.767146,556.698327
300.95,178.55,580.85,313.77,532.95,556.32
300.88,178.13,580.9,313.67,532.94,555.7
300.77,177.97,580.85,313.61,532.75,554.95
300.66,177.83,580.76,313.52,532.41,554.16
300.52,177.67,580.72,313.02,531.171412,548.819212
300.03,177.34,580.78,312.97,530.107589,550.395035
299.98,177.03,580.83,312.94,529.82,549.75
299.93,176.9,580.79,312.88,530.107589,550.395035
300,176.74,580.81,312.84,529.96,549.89
300.11,176.53,580.86,312.79,530.107589,550.395035
300.05,176.17,580.96,312.75,529.94,549.92
300.01,176.05,580.98,312.71,529.87,549.78
299.95,175.95,580.99,312.69,529.8,549.71
299.88,175.84,581.01,312.65,530.107589,547.243389
299.83,175.72,581.06,312.66,529.9,546.94
299.78,175.57,581.16,312.7,524.788475,544.879655
299.76,175.08,581.56,312.74,524.74,545.02
299.86,174.88,581.97,312.76,524.35,545.17
299.99,174.76,582.04,312.79,523.192741,541.728009
299.95,174.65,582.15,312.81,522.67,542.19
299.91,174.5,582.35,312.85,522.07,542.86
299.86,174,583.01,312.87,518.93745,546.455478
299.8,173.76,583.55,312.89,517.873628,544.879655
299.76,173.36,583.9,312.91,513.618337,546.455478
299.69,173.27,584,312.96,516.277894,549.607123
299.66,173.19,584.13,312.98,516.277894,549.607123
299.78,173.09,584.34,313.03,515.745982,548.819212
299.93,172.84,584.97,313.06,515.214071,548.819212
299.91,172.4,585.73,313.09,517.341716,550.395035
299.85,172.15,585.95,313.16,517.341716,550.395035
299.82,172.09,586.05,313.17,518.01,551.17
299.73,172.04,586.23,313.21,519.03,552.38
299.68,171.95,586.48,313.23,519.98,553.79
299.62,171.71,587.05,313.26,521.05,555.13
299.51,171.23,587.87,313.34,518.405539,563.001619
299.03,170.96,588.38,313.31,517.873628,567.729088
299.02,170.82,588.71,313.28,517.873628,567.729088
299.01,170.77,588.87,313.33,518.11,569.87
299.14,170.69,588.99,313.29,518.05,571.93
299.3,170.61,589.13,313.26,516.277894,574.820291
299.28,170.38,589.51,313.25,515.1,577.17
299.24,170,590.11,313.22,518.405539,579.54776
299.19,169.7,590.82,313.2,520.83,580
299.14,169.4,591.04,313.2,518.405539,579.54776
299.11,169.32,591.15,313.954194,517.2,581.7
299.07,169.21,591.33,314.2,516.2,583.41
299.04,169.08,591.58,314.39,515.24,585.11
299,168.92,592.06,314.46,514.13,586.81
298.97,168.86,592.19,314.47,513.19,588.23
299.07,168.76,592.35,313.92,516.277894,591.366433
299.2,168.36,593.01,313.1,516.72,591.86
299.13,167.93,593.71,312.43,516.36,592.99
299.09,167.88,593.84,312.22,515.86,594.05
299.04,167.8,593.92,312.09,515.15,595.1
299,167.73,593.99,316.449589,514.34,596.12
298.96,167.67,594.05,317.97,517.341716,600.82137
298.92,167.58,594.16,319.66,517.11,601.78
298.87,167.14,594.57,312.706497,516.72,602.73
298.83,166.95,594.99,311.72,516.09,603.62
298.92,166.89,595.03,310.37,516.02,604.28
299.02,166.82,595.07,309.35,515.94,604.94
298.95,166.74,595.12,312.706497,513.618337,607.124662
298.89,166.64,595.19,318.944984,513.85,607.18
298.81,166.51,595.3,319.3,513.93,607.34
298.71,166.07,595.68,320.25,513.88,607.39
298.62,165.91,595.97,320.77,513.9,607.27
298.42,165.85,595.99,320.91,513.9,607.16
298,165.75,596.01,312.082648,513.93,607.02
297.93,165.66,596.02,310.81,513.95,606.85
297.85,165.5,596.04,310.41,512.554514,609.488397
297.78,165.16,596.15,310.32,511.3,607.98
297.87,165.07,596.16,310.17,512.022603,605.548839
297.96,164.99,596.15,310.08,512.01,605.28
297.9,164.91,596.15,309.97,511.490691,604.760928
297.81,164.81,596.15,309.87,515.214071,606.336751
297.7,164.67,596.14,309.77,517.86,606.53
297.58,164.49,596.13,309.62,512.554514,605.548839
297.05,164.12,596.21,308.83,513.086425,605.548839
296.97,164.02,596.17,308.02,513.11,604.89
296.88,163.93,596.12,307.2,513.07,603.54
296.78,163.8,596.07,306.55,513.03,602.03
296.65,163.62,596.04,306.39,513.11,600.68
296.47,163.22,596.11,306.25,513.06,599
296.04,163.1,596.05,306.15,513,597.21
295.99,162.99,596,306.02,515.745982,598.457636
296.05,162.88,595.92,305.89,517.99,597.65
296.13,162.73,595.85,305.79,518.4,596.14
296.05,162.51,595.8,305.68,518.71,594.86
295.99,162.15,595.81,305.58,518.58,593.31
295.9,162.04,595.68,304.78,518.44,591.76
295.82,161.96,595.45,304.02,517.49,589.8
295.7,161.98,595.02,303.18,516.54,587.9
295.52,161.83,594.93,302.33,515.47,586.01
295.07,161.68,594.81,301.46,513.93,584.04
295,161.46,594.73,301.38,512.13,582.06
294.93,161.13,594.7,301.24,511.490691,574.820291
294.99,161.06,594.45,301.15,510.9,573.98
294.89,161.06,594,301.08,510.24,572.79
294.8,160.94,593.9,301.03,510.09,571.82
294.68,160.83,593.75,300.99,510.01,570.99
294.5,160.76,593.49,300.95,509.89,570.18
294.04,160.81,593.01,300.92,509.363046,567.729088
293.98,160.66,592.92,300.88,508.82,567.13
293.92,160.46,592.83,300.84,508.13,566.13
293.98,160.13,592.77,300.84,507.7,565.27
293.91,160.06,592.58,300.78,507.59,564.57
293.82,160.13,592.07,300.8,507.46,563.92
293.72,160.02,591.97,300.81,507.26,563.15
293.59,159.93,591.85,300.79,507.16,562.37
293.09,159.85,591.69,300.8,507.06,561.76
293.04,159.79,591.46,300.85,506.93,561.13
292.97,159.84,591.06,299.605675,507.767312,556.698327
292.92,159.74,590.99,299.26,508,556.6
292.88,159.63,590.96,299.06,507.93,556.13
292.95,159.47,590.93,294.614885,507.97,555.82
293.02,159.16,590.94,291.53,507.96,555.3
292.97,159.08,590.89,298.981826,507.89,555.05
292.91,159.03,590.83,298.070285,507.86,554.87
292.83,158.96,590.77,298.09,507.92,554.68
292.77,158.92,590.72,297.98,507.94,554.42
292.67,158.85,590.7,297.98,507.2354,555.910415
292.6,158.79,590.69,297.98,507.03,556.06
292.47,158.73,590.69,297.99,507.05,556.12
292.09,158.68,590.7,298,507.12,556.26
292.05,158.56,590.73,298.01,503.512021,554.334592
291.99,158.27,590.86,298.03,504.11,554.2
291.95,158.22,590.88,298.04,504.1,554.77
291.89,158.18,590.92,298.06,504.42,555.14
291.84,158.15,590.95,298.08,503.512021,554.334592
291.79,158.1,590.99,298.11,503.24,554.94
291.74,158.07,591.03,298.12,503.3,555.68
291.66,158.04,591.07,298.14,503.42,556.63
291.59,158.03,591.13,298.16,502.980109,557.486238
291.51,158,591.22,298.16,503.24,557.97
291.09,157.97,591.34,298.17,503.87,558.91
291.02,157.92,591.48,298.17,504.55,560.01
290.98,157.71,591.95,298.17,505.65,561.04
290.95,157.68,592.03,298.17,507.01,561.95
291.06,157.68,592.1,298.18,507.96,563.1
291.01,157.63,592.2,298.18,508.94,564.36
290.99,157.59,592.33,298.2,509.73,566.09
290.96,157.35,592.69,298.2,510.49,567.92
290.94,157.07,593.08,298.21,510.68,570.02
290.9,157.07,593.18,298.19,510.87,572.21
290.87,157.04,593.31,298.21,510.92,574.35
290.83,157.01,593.48,298.22,510.89,576.57
290.79,156.84,593.95,298.21,510.82,579.02
290.76,156.82,594.03,298.21,510.92,581.02
290.73,156.81,594.11,298.21,510.9,582.94
290.86,156.8,594.22,298.23,510.83,584.84
290.83,156.77,594.37,298.24,510.84,586.76
290.8,156.44,594.97,302.03,509.363046,593.730167
290.77,156.24,595.12,304.57,509.363046,592.942256
290.73,156.21,595.25,306.11,509.05,594.58
290.69,156.18,595.41,306.05,509.13,596.06
290.64,156,595.93,305.74,509.07,597.65
290.55,156,595.99,305.76,509.15,598.97
290.13,155.99,596.06,305.76,508.299223,600.82137
290.11,156,596.14,305.77,508.02,602.34
290.09,156,596.23,305.79,508.02,603.67
290.07,155.97,596.36,305.84,508.03,604.87
290.04,155.94,596.5,305.85,508.07,605.92
290.01,155.78,596.95,305.89,508.05,606.96
289.98,155.79,597.01,305.89,508.04,607.96
289.96,155.81,597.05,305.93,507.94,608.94
289.92,155.82,597.11,305.98,508.831134,612.640043
289.89,155.82,597.18,305.99,507.767312,619.731246
289.88,155.82,597.27,306.01,507.767312,619.731246
289.83,155.82,597.36,306.02,508.01,620.82
289.81,155.79,597.5,306.05,506.171578,621.307069
289.77,155.6,597.96,306.03,505.56,621.85
289.73,155.38,598.09,306.05,505.58,622.52
289.7,155.39,598.12,306.04,505.59,623.17
289.63,155.39,598.16,306.06,505.94,623.82
289.61,155.43,598.21,306.06,507.767312,623.670804
289.45,155.43,598.25,306.06,508.15,624.26
289.08,155.43,598.29,306.05,508.4,624.9
289.04,155.36,598.4,306.04,508.68,625.18
289.02,155.35,598.43,306.05,508.88,625.38
288.99,155.32,598.49,306.03,509.06,625.31
288.96,155.16,598.91,306.03,506.171578,630.762007
288.92,155.17,598.92,306.01,504.31,630.07
288.88,155.17,598.93,306,502.37,628.86
288.85,155.16,598.93,306,500.31,627.23
288.81,155.16,598.93,305.98,504.575843,630.762007
288.75,155.17,598.91,305.97,506.82,631.02
288.69,155.17,598.9,305.97,508.81,631.03
288.63,155.16,598.86,305.95,510.77,631
288.57,155.16,598.83,305.93,512.78,630.97
288.49,155.16,598.79,305.93,508.299223,629.186184
288.08,155.15,598.77,305.89,507.74,628.12
288.05,155.17,598.7,305.89,507.55,627.19
288.02,155.17,598.65,305.86,507.32,626.09
287.98,155.18,598.55,305.85,507.19,625.02
287.96,155.42,598.05,305.84,510.426868,626.82245
287.92,155.63,597.91,305.82,512.85,627.51
287.89,155.62,597.84,305.78,509.363046,622.094981
287.85,155.59,597.79,305.79,509.363046,622.094981
287.8,155.56,597.69,305.76,509.363046,622.094981
287.77,155.63,597.48,305.73,509.363046,622.094981
287.74,155.82,597.03,305.71,507.2354,618.155423
287.68,155.79,596.97,305.66,508.299223,618.155423
287.65,155.78,596.9,305.58,509.894957,612.640043
287.58,155.79,596.8,305.47,509.894957,612.640043
287.5,155.79,596.65,304.4,509.894957,612.640043
287.08,155.83,596.45,303.84,509.894957,612.640043
287.06,155.94,596.02,302.73,510.426868,611.852131
287.04,155.93,595.95,301.99,510.426868,608.700485
287,155.92,595.86,301.19,510.426868,608.700485
286.96,155.93,595.73,300.14,512.554514,607.124662
286.95,155.94,595.55,299.74,513.7,606.04
286.92,156.1,595.04,299.72,514.15,604.93
286.91,156.1,594.94,300.07,514.49,603.81
286.88,156.08,594.85,300.05,511.490691,601.609282
286.83,156.09,594.73,300.01,509.68,600.13
286.82,156.11,594.57,299.99,510.426868,600.033459
286.8,156.32,594.04,299.96,510.77,599.22
286.79,156.32,593.96,299.96,510.85,598.18
286.77,156.31,593.88,299.95,510.89,597.13
286.76,156.32,593.79,299.92,510.95,596.11
286.74,156.36,593.67,299.9,512.022603,591.366433
286.71,156.42,593.53,299.86,510.95878,591.366433
286.7,156.76,592.96,298.2,512.554514,590.578521
286.69,157.08,592.39,297.88,513.086425,587.426875
286.67,157.14,592.25,297.83,511.490691,589.002698
286.68,157.17,592.16,298,508.831134,589.79061
286.67,157.2,592.09,297.99,508.299223,589.79061
286.68,157.22,592.02,297.97,507.69,589.3
286.69,157.25,591.98,297.97,510.95878,585.063141
286.71,157.29,591.93,297.96,512.554514,585.063141
286.7,157.36,591.88,297.95,509.363046,586.638964
286.72,157.44,591.84,297.95,513.086425,583.487318
286.77,157.79,591.62,297.94,512.554514,580.335672
286.78,158.04,591.14,297.94,512.022603,583.487318
286.8,158.08,591.13,297.94,507.767312,580.335672
286.85,158.14,591.11,297.93,508.299223,580.335672
286.86,158.21,591.11,297.93,508.03,579.91
285.74,158.29,591.12,297.93,509.363046,580.335672
285.08,158.39,591.13,297.92,509.09,579.98
284.33,158.52,591.13,297.92,509,579.97
284.04,158.82,591.1,297.92,508.98,579.99
283.82,158.9,591.15,297.92,509,580.04
283.81,158.97,591.23,297.91,509,580.14
283.82,159.01,591.35,297.92,509.363046,578.759849
283.88,159.04,591.52,297.93,509.46,579.03
283.85,158.99,591.95,297.93,509.363046,578.759849
283.91,159.06,592.03,297.94,509.16,579.19
283.91,159.17,592.12,297.95,507.767312,579.54776
283.95,159.26,592.23,297.96,504.575843,577.971937
283.99,159.32,592.41,297.97,506.703489,579.54776
284.01,159.23,592.95,297.99,506.703489,580.335672
284.05,159.39,593.02,298,506.703489,580.335672
284.07,159.79,593,298,504.575843,583.487318
284.11,159.9,593.11,298.01,504.575843,583.487318
284.14,159.96,593.29,298.02,504.043932,585.063141
284.18,159.99,593.57,298.02,508.299223,583.487318
284.21,159.97,594.02,298.02,510.3,583.01
284.23,160.06,594.16,298.02,512.51,582.98
284.28,160.14,594.34,298.02,514.61,583.21
284.32,160.04,594.94,298.02,516.65,583.46
284.34,160.15,595.04,298.01,512.554514,587.426875
284.4,160.26,595.15,298,510.08,591.08
284.43,160.35,595.34,298.01,507.05,594.86
284.46,160.24,595.97,298,504.04,598.42
284.53,160.12,596.57,298.01,510.426868,601.609282
285.01,160.22,596.77,298.01,514.91,600.75
285.05,160.34,596.89,298.01,519.84,599.73
285.06,160.56,596.93,298.02,511.490691,606.336751
285.08,160.87,596.93,298.02,506.06,610.03
285.1,160.97,597.03,298.03,510.95878,615.003777
285.13,161.07,597.14,298.04,512.022603,618.943335
285.14,161.15,597.3,298.04,513.87,619.7
285.16,161.19,597.53,298.04,515.82,620.16
285.18,161.14,598,298.04,514.682159,625.246627
285.19,161.26,598.06,298.03,514.23,626.66
285.2,161.4,598.1,298.03,514.28,627.85
285.22,161.75,598.05,298.02,514.33,628.98
285.2,161.87,598.11,298.01,514.25,630.07
285.22,161.94,598.22,298.01,514.26,631.1
285.23,162.02,598.32,298.01,513.086425,636.277388
285.08,162.07,598.44,298.01,513,636.25
285.09,161.98,598.93,298.01,513.04,637.49
285.08,162.06,598.97,298.02,512.91,638.91
285.1,162.14,598.99,298.02,511.490691,642.58068
285.1,162.22,599.01,298.02,510.93,643.16
285.1,162.33,599.01,298.02,511.03,643.45
285.12,162.44,599.02,298.02,510.85,644.87
285.1,162.78,598.92,298.01,510.89,645.82
285.12,162.84,598.91,298.01,511.490691,644.156503
285.1,162.9,598.9,298.01,511.04,644.11
284.97,162.95,598.89,298,510.96,644.24
284.96,163,598.86,298,510.92,644.36
284.95,163.04,598.83,297.99,510.89,644.44
284.94,163.09,598.78,297.97,510.87,644.42
284.93,163.13,598.73,297.96,510.92,644.35
284.9,163.19,598.64,297.93,510.96,644.16
284.91,163.25,598.53,299.733881,511.02,644.01
284.87,163.64,597.93,300.5,511.18,643.81
284.85,164.05,597.3,300.75,510.426868,642.58068
284.83,164.07,597.18,300.76,510.14,642.34
284.82,164.1,597.08,300.72,510.61,641.69
284.78,164.1,596.99,300.8,507.767312,644.156503
284.75,164.12,596.89,300.83,508.831134,641.792768
284.74,164.13,596.75,300.87,509.39,641.03
284.72,164.18,596.53,300.85,510.19,640.19
284.7,164.43,595.97,300.87,510.97,639.29
284.67,164.94,595.23,300.95,511.94,638.51
284.62,164.94,595.07,299.733881,513.03,637.91
284.41,164.92,594.95,298.070285,513.84,636.66
283.85,164.9,594.78,296.99,514.74,635.35
283.07,164.94,594.45,294.743092,515.67,634
282.35,165.06,593.97,294.48,516.72,632.76
282.04,165.03,593.81,294.2,517.61,631.13
282.02,165.03,593.55,294,518.55,629.79
282.03,165.19,592.98,293.8,518.66,627.67
282.15,165.45,592.29,293.6,518.58,625.44
282.3,165.7,592.01,293.06,518.14,623.05
282.26,165.68,591.85,292.95,517.57,620.69
282.2,165.7,591.55,292.88,516.68,618.06
282.15,165.88,590.97,292.95,515.83,615.72
282.11,166.04,590.38,293.03,515.06,613.64
282.08,166.05,590.12,293.03,512.022603,601.609282
282.04,166.03,589.95,284.761513,512.554514,600.033459
281.99,166.04,589.74,283.82,512.48,598.19
281.97,166.08,589.41,282.62,512.66,596.83
281.93,166.21,588.94,281.2,513.17,595.53
281.9,166.21,588.77,285.593312,512.554514,590.578521
281.86,166.23,588.52,286.08,512.39,589.25
281.84,166.44,587.98,286.01,512.37,587.92
281.8,166.72,587.73,285.78,512.36,586.74
281.76,166.95,587.12,285.7,512.73,585.88
281.7,166.94,587,285.63,513.13,584.93
281.72,166.95,586.89,285.47,513.086425,585.063141
281.68,166.97,586.78,284.86,513.11,584.14
281.7,167.01,586.62,284.21,513.09,583.01
281.28,167.23,586.11,284.17,513.08,582.06
280.97,167.26,586.05,284.12,513.04,581.03
280.76,167.3,585.99,284.04,512.98,580.03
280.74,167.32,585.94,284,512.94,579.07
280.7,167.36,585.89,283.95,512.95,578.21
280.69,167.41,585.87,283.93,513.618337,577.184026
280.66,167.45,585.84,283.89,514.01,576.61
280.63,167.52,585.83,283.87,514.03,576.15
280.61,167.83,585.72,283.89,514.09,575.94
280.58,167.89,585.75,283.93,514.23,575.8
280.58,167.93,585.79,283.97,513.618337,575.608203
280.55,167.97,585.84,284.03,513.88,576.13
280.53,168.01,585.89,284.1,514.1,576.31
280.5,168.05,585.94,284.17,513.618337,574.820291
280.1,168.09,586.01,284.28,514.35,575.21
280.09,168.14,586.09,284.38,512.022603,577.184026
280.06,168.18,586.19,284.42,512.022603,577.184026
280.06,168.21,586.3,284.5,512.3,577.74
280.06,168.21,586.53,285.25,512.022603,577.184026
280.05,168.11,587,285.97,512.82,577.71
280.04,168.16,587.11,286.58,512.022603,580.335672
280.03,168.23,587.25,286.69,508.299223,585.851052
280.03,168.2,587.53,286.81,508.299223,585.851052
280.04,168.1,588.02,286.82,508.299223,588.214787
280.03,168.14,588.16,286.88,509.363046,594.518079
280.01,168.16,588.35,286.92,508.299223,596.881813
279.99,168.01,588.98,286.97,510.95878,594.518079
280,167.91,589.45,287.02,510.95878,594.518079
280.01,167.9,589.74,287.08,513.086425,602.397193
279.98,167.95,589.93,287.15,513.086425,602.397193
279.98,168,590.09,287.21,513.086425,605.548839
279.98,168.04,590.29,287.28,513.086425,605.548839
279.99,168.01,590.66,287.33,513.09,607.9
279.98,167.95,591.09,287.43,513.03,609.9
279.97,167.78,591.73,288.22,514.682159,615.791689
