pt1_cam1_Z,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_Z,pt2_cam2_X,pt2_cam2_Y
338.09,471.55,465.18,306.383932,764.1,488.91
338.1,471.18,465.45,306,764.16,488.86
338.07,470.95,465.97,306.01,764.19,488.82
338.08,470.94,465.97,306,764.23,488.78
338.04,470.91,465.99,307.22532,764.14,488.68
338.05,470.88,465.98,308.066708,764.11,488.64
338.03,470.84,466.01,308.066708,764.19,488.69
338.01,470.82,466.02,307.97,764.15,488.64
337.98,470.75,466.03,308.066708,764.14,488.63
337.98,470.77,466.04,311.151797,764.02,488.46
337.96,470.72,466.04,311.151797,763.81,487.92
337.95,470.64,466.08,311.43226,763.49,487.2
337.96,470.61,466.07,311.43226,762.97,486.85
337.96,470.55,466.11,311.01,762.14,485.9
338.13,470.25,466.25,311.01,761.24,484.96
338.12,470.22,466.25,311.01,760.37,483.99
338.11,470.19,466.27,311,762.491304,485.881469
338.08,470.15,466.28,307.266392,763.3,486.98
338.08,470.13,466.28,307.709593,763.91,487.64
338.05,470.11,466.31,307.709593,764.23,487.56
338.06,470.07,466.3,307.98,763.48,486.5
338.05,470.04,466.32,307.98,763.04,485.8
338.04,470.01,466.35,307.709593,762.76,485.03
338.03,469.99,466.33,308.01,761.98,484.03
338.01,469.98,466.31,307.709593,761.15,483.02
338.01,469.95,466.34,307.99,760.33,482.04
338.01,469.91,466.35,307.98,760.13,481.41
338.773614,469.88,466.32,307.99,760.22,481.24
339.04,469.85,466.32,307.99,760.3,481.07
339.05,469.82,466.33,307.709593,760.53,481.01
338.97,469.75,466.35,307.709593,761.21,481.1
338.96,469.71,466.33,307.97,761.96,481.29
338.94,469.64,466.37,308,762.68,481.49
338.94,469.61,466.37,307.709593,764.917562,480.191008
338.94,469.32,466.67,307.709593,765.18,479.77
338.92,469.03,467.11,309.482393,765.12,479.29
338.92,468.84,467.68,309.482393,765.03,479.02
338.92,468.8,467.67,309.482393,765.17,478.86
338.92,468.76,467.71,309,765.17,478.52
338.93,468.75,467.67,309.482393,765.08,477.99
339.06,468.69,467.72,308.152793,765.21,477.82
339.05,468.63,467.73,308.152793,765.22,477.48
339.03,468.51,467.8,308,765.14,476.95
339.02,468.17,467.92,308.01,765.01,476.29
339,468.13,467.93,308,765.08,476.07
338.97,468.11,467.92,308.152793,765.2,475.93
338.96,468.06,467.93,308.01,765.3,475.72
338.95,468.02,467.92,308,765.25,475.24
338.94,467.98,467.91,307.98,765.22,474.79
338.93,467.96,467.9,307.99,764.99,474.05
338.92,467.91,467.91,307.99,765.05,473.72
338.94,467.88,467.9,308.152793,764.9,473.27
339.09,467.84,467.89,308.01,764.98,473.05
339.08,467.81,467.92,308,765.14,472.94
339.06,467.79,467.91,308.152793,765.27,472.82
339.04,467.75,467.9,307.99,765.24,472.52
339.03,467.67,467.9,306.379992,765.11,471.98
339.02,467.63,467.91,306.03,765.06,471.6
339,467.57,467.93,306.379992,764.88,471.13
338.99,467.4,467.98,305.95,765.05,471.01
338.97,467.18,468.06,305.97,765.19,470.89
338.96,467.14,468.04,305.99,765.24,470.71
338.95,467.08,468.06,305.98,765.21,470.39
338.95,467.05,468.04,306.379992,765.11,469.98
338.96,467.01,468.02,305.99,765.23,469.86
338.94,466.99,468.02,305.97,765.27,469.67
338.98,466.96,468.01,305.97,764.99,469.05
339.12,466.92,468.03,306.379992,765.14,468.94
339.1,466.9,468.01,306.379992,765.27,468.79
339.07,466.84,468,306,765.28,468.53
339.06,466.81,467.99,305.99,765.05,468.01
339.04,466.78,467.99,305.99,765.19,467.91
339.03,466.7,467.98,305.99,765.24,467.78
339.02,466.65,467.98,306,765.29,467.59
339,466.59,468,305.97,765.03,467
339,466.47,468.03,305.99,765.09,466.81
338.98,466.23,468.13,305.98,765.3,466.85
338.98,466.16,468.13,305.97,765.3,466.69
338.97,466.12,468.12,305.97,765.3,466.48
338.98,466.09,468.11,305.99,765.15,465.96
339.12,466.06,468.1,305.97,765.31,465.89
339.11,466.03,468.09,305.99,766.332879,465.815107
339.07,465.99,468.09,305.97,766.67,466.03
339.05,465.97,468.06,304.607191,766.86,465.95
339.03,465.93,468.07,305.050391,766.96,465.84
339.01,465.9,468.05,305.050391,766.97,465.65
339.01,465.86,468.06,305.01,766.63,465.08
338.99,465.81,468.06,304.99,766.07,464.81
338.98,465.76,468.04,305,765.83,464.24
338.96,465.74,468.05,305.050391,765.89,464.13
338.96,465.69,468.04,305.050391,765.95,464.06
338.96,465.64,468.04,305.493592,766,463.97
338.96,465.53,468.06,305.493592,766.03,463.86
338.98,465.22,468.21,305.493592,766.04,463.71
339.12,465.16,468.21,305.493592,765.94,463.43
339.1,465.12,468.22,305.936792,765.87,463.08
339.07,465.09,468.21,305.936792,765.91,462.99
339.05,465.07,468.2,305.98,765.95,462.89
339.05,465.04,468.17,305.493592,765.98,462.78
339.02,465.03,468.17,304.97,765.98,462.63
339.01,464.99,468.16,305.493592,765.79,462.13
339,464.96,468.16,306.823192,765.86,462.04
338.98,464.92,468.16,306.823192,765.92,461.95
338.97,464.87,468.15,306.99,765.95,461.84
338.97,464.85,468.12,307.266392,765.98,461.73
338.96,464.79,468.14,307.266392,765.89,461.42
338.96,464.74,468.12,306.97,765.78,461.06
338.98,464.68,468.12,306.99,765.86,460.98
339.11,464.62,468.14,307.266392,765.92,460.89
339.11,464.53,468.15,307.266392,765.96,460.78
339.07,464.19,468.34,307.02,765.96,460.63
339.06,464.16,468.33,306.97,765.72,460.11
339.04,464.12,468.3,306.98,765.82,460.04
339.02,464.1,468.32,307.01,765.88,459.97
339.01,464.07,468.27,306.99,765.92,459.89
339,464.05,468.3,307.01,765.95,459.77
338.97,464.02,468.27,306.95,763.502245,457.129667
338.97,463.98,468.29,306.97,762.21,456.13
338.97,463.95,468.26,307,761.99,455.99
338.96,463.93,468.24,307,762.39,456
338.96,463.89,468.26,307.266392,763.12,456.06
339.12,463.85,468.2,306.95,763.89,456.11
339.09,463.8,468.22,306.97,764.52,456.12
339.07,463.79,468.21,307.266392,764.63,456.03
339.06,463.74,468.21,307.266392,764.73,455.96
339.05,463.69,468.2,306.98,764.81,455.9
339.04,463.63,468.22,307.02,764.85,455.8
339.02,463.54,468.22,307.266392,764.16,455.26
339.01,463.21,468.46,307.266392,763.82,455.02
338.99,463.04,468.98,307,763.18,454.83
338.97,463.01,468.95,306.99,763.18,454.7
338.98,462.99,468.95,306.99,763.03,454.44
338.98,462.96,468.94,307.266392,762.99,454.2
338.96,462.93,468.95,307.266392,763,454.1
338.95,462.92,468.96,306.99,763.01,454.03
338.99,462.87,468.95,307,763.04,453.94
339.12,462.83,468.96,307.266392,763.08,453.87
339.1,462.77,468.94,306.99,763.09,453.73
339.08,462.73,468.95,307.266392,762.98,453.48
339.06,462.68,468.97,306.98,762.9,453.22
339.04,462.62,468.97,306.98,762.9,453.13
339.02,462.56,468.98,306.99,762.93,453.04
339.02,462.47,469.01,306.99,762.96,452.98
338.99,462.17,469.08,307.266392,763,452.9
338.98,462.15,469.09,307.266392,763.03,452.82
338.96,462.11,469.11,306.99,763.03,452.71
338.96,462.08,469.1,306.98,763.01,452.55
338.95,462.05,469.1,306.97,762.81,452.16
338.93,462.02,469.1,306.99,762.81,452.09
338.94,462,469.1,307,762.85,452.01
338.93,461.98,469.09,307.266392,762.693492,450.84021
339.08,461.95,469.09,307.02,763,450.9
339.06,461.93,469.11,307,763.02,450.92
339.04,461.91,469.09,307.266392,763.01,450.85
339.02,461.89,469.1,307.266392,762.99,450.76
339,461.85,469.1,307.01,762.96,450.62
338.98,461.83,469.11,307.02,762.86,450.23
338.98,461.77,469.1,307.01,762.84,450.12
338.97,461.73,469.12,307,762.83,450.09
338.95,461.69,469.1,306.98,762.82,450.04
338.94,461.65,469.11,307,762.79,450
338.94,461.59,469.13,306.99,762.77,449.95
338.93,461.58,469.13,306.379992,762.7,449.91
338.92,461.5,469.18,306.823192,762.68,449.86
338.92,461.19,469.33,306.99,762.61,449.79
338.94,461.15,469.33,306.98,761.88474,448.144728
339.09,461.12,469.35,307,761.9,447.91
339.09,461.11,469.35,306.98,761.98,447.86
339.08,461.08,469.36,307,761.98,447.9
339.05,461.06,469.37,306.99,761.95,447.81
339.04,461.04,469.35,306.823192,761.93,447.75
339.03,461.01,469.33,306.823192,761.89,447.66
339.02,460.99,469.31,307,761.87,447.59
339.01,460.96,469.33,307.01,761.85,447.5
338.99,460.93,469.33,307,761.74,447.24
338.97,460.91,469.34,307,761.075987,446.048243
338.96,460.89,469.35,306.97,760.99,445.92
338.95,460.86,469.32,307,760.95,445.98
338.93,460.86,469.33,306.99,760.94,445.96
338.93,460.82,469.32,306.823192,760.91,445.95
338.91,460.75,469.37,307.01,760.92,445.93
338.92,460.71,469.37,307.03,760.87,445.92
338.95,460.71,469.37,307,760.84,445.91
339.09,460.65,469.43,306.823192,760.84,445.89
339.07,460.27,469.84,307,760.82,445.86
339.07,460.02,470.22,307.02,760.82,445.86
339.04,459.87,470.78,306.823192,760.74,445.87
339.03,459.87,470.76,306.823192,760.77,445.87
339,459.83,470.78,307,760.78,445.88
339,459.82,470.8,307.01,760.75,445.91
338.99,459.77,470.82,307.266392,760.75,445.9
338.97,459.73,470.84,307,760.77,445.93
338.96,459.67,470.83,307.266392,760.76,445.94
338.95,459.62,470.86,306.96,760.77,445.96
338.94,459.58,470.86,307.266392,760.79,445.98
338.92,459.49,470.93,307,760.8,445.96
338.93,459.21,471,307.01,760.8,445.99
338.91,459.18,471.02,307.266392,760.83,446
338.91,459.14,471.02,307.03,760.81,446.05
338.93,459.13,471.04,307.266392,760.78,446.07
339.09,459.08,471.03,306.99,760.75,446.09
339.08,459.07,471.04,306.98,760.76,446.14
339.06,459.04,471.03,305.493592,760.78,446.15
339.05,459.02,471.04,305.493592,760.76,446.2
339.04,458.99,471.03,305.01,758.447541,446.048243
339.02,458.98,471.07,305,757.66,446.08
339.01,458.97,471.08,304.99,757.7,446.09
339,458.94,471.07,304.99,758.04,446.05
338.97,458.91,471.09,305.01,758.05,446.08
338.98,458.89,471.09,304.99,758.05,446.11
338.95,458.85,471.11,305,758.07,446.13
338.95,458.84,471.11,304.97,758.07,446.19
338.94,458.8,471.12,304.99,758.06,446.24
338.95,458.77,471.12,304.98,758.07,446.33
338.93,458.7,471.15,305,758.03,446.38
338.92,458.66,471.16,304.99,757.94,446.59
338.95,458.65,471.17,305,757.88,446.71
339.09,458.57,471.2,304.98,757.94,446.75
339.07,458.52,471.22,304.97,757.93,446.82
339.07,458.22,471.38,304.97,757.93,446.89
339.05,458.05,471.91,305.01,757.96,446.96
339.04,458.03,471.91,305,757.97,447.03
339.02,458.01,471.93,305.493592,757.93,447.11
339.01,457.99,471.92,305.493592,757.91,447.27
339,457.97,471.95,305.936792,757.89,447.35
338.99,457.95,471.96,306,757.74,447.61
338.97,457.93,471.99,306,757.64,447.73
338.96,457.91,471.98,306,757.62,447.77
338.95,457.9,472,306.02,757.6,447.79
338.94,457.86,472.02,306,757.67,447.77
338.92,457.84,472.03,306.01,757.72,447.75
338.91,457.82,472.03,306,756.223472,447.84523
338.9,457.8,472.03,305.936792,755.81,448.14
338.91,457.77,472.06,305.936792,755.19,448.71
338.92,457.74,472.05,306,755.25,448.85
339.08,457.71,472.06,306,755.39,448.91
339.08,457.68,472.08,306.01,756.627848,446.946737
339.05,457.63,472.08,305.936792,757.19,446.98
339.04,457.57,472.13,305.99,757.43,447.06
339.03,457.54,472.12,306,757.49,447.16
339,457.46,472.16,306,757.48,447.35
338.99,457.18,472.34,305.936792,756.98,447.9
338.97,457.15,472.36,305.936792,757.06,448.06
338.96,457.12,472.37,306.01,756.82,448.56
338.95,457.11,472.4,306.01,756.85,448.86
338.96,457.08,472.4,305.936792,756.98,448.97
